pokemon_id,move_id,move_name,learn_method,level_learned
921,97,Agility,machine,0
921,98,Quick Attack,level-up,6
921,129,Swift,machine,0
921,156,Rest,machine,0
921,162,Super Fang,machine,0
921,164,Substitute,machine,0
921,168,Thief,machine,0
921,182,Protect,machine,0
921,183,Mach Punch,egg,0
921,186,Sweet Kiss,egg,0
921,203,Endure,machine,0
921,204,Charm,machine,0
921,209,Spark,level-up,23
921,214,Sleep Talk,machine,0
921,226,Baton Pass,machine,0
921,227,Encore,machine,0
921,232,Metal Claw,machine,0
921,240,Rain Dance,machine,0
921,241,Sunny Day,machine,0
921,242,Crunch,machine,0
921,252,Fake Out,egg,0
921,263,Facade,machine,0
921,268,Charge,level-up,8
921,268,Charge,machine,0
921,270,Helping Hand,machine,0
921,273,Wish,egg,0
921,374,Fling,machine,0
921,422,Thunder Fang,machine,0
921,435,Discharge,level-up,38
921,451,Charge Beam,machine,0
921,486,Electro Ball,machine,0
921,494,Entrainment,level-up,31
921,521,Volt Switch,machine,0
921,527,Electroweb,machine,0
921,528,Wild Charge,level-up,44
921,528,Wild Charge,machine,0
921,583,Play Rough,machine,0
921,598,Eerie Impulse,machine,0
921,604,Electric Terrain,machine,0
921,609,Nuzzle,level-up,12
921,851,Tera Blast,machine,0
922,9,Thunder Punch,machine,0
922,10,Scratch,level-up,1
922,21,Slam,level-up,32
922,36,Take Down,machine,0
922,44,Bite,level-up,19
922,45,Growl,level-up,1
922,67,Low Kick,machine,0
922,84,Thunder Shock,level-up,3
922,85,Thunderbolt,machine,0
922,86,Thunder Wave,level-up,27
922,86,Thunder Wave,machine,0
922,87,Thunder,machine,0
922,91,Dig,level-up,15
922,91,Dig,machine,0
922,97,Agility,level-up,46
922,97,Agility,machine,0
922,98,Quick Attack,level-up,6
922,129,Swift,machine,0
922,156,Rest,machine,0
922,162,Super Fang,machine,0
922,164,Substitute,machine,0
922,168,Thief,machine,0
922,182,Protect,machine,0
922,203,Endure,machine,0
922,204,Charm,machine,0
922,209,Spark,level-up,23
922,214,Sleep Talk,machine,0
922,226,Baton Pass,machine,0
922,227,Encore,machine,0
922,232,Metal Claw,machine,0
922,240,Rain Dance,machine,0
922,241,Sunny Day,machine,0
922,242,Crunch,machine,0
922,263,Facade,machine,0
922,264,Focus Punch,machine,0
922,268,Charge,level-up,8
922,268,Charge,machine,0
922,270,Helping Hand,machine,0
922,282,Knock Off,machine,0
922,292,Arm Thrust,level-up,0
922,374,Fling,machine,0
922,422,Thunder Fang,machine,0
922,435,Discharge,level-up,42
922,451,Charge Beam,machine,0
922,486,Electro Ball,machine,0
922,490,Low Sweep,machine,0
922,494,Entrainment,level-up,38
922,521,Volt Switch,machine,0
922,527,Electroweb,machine,0
922,528,Wild Charge,level-up,52
922,528,Wild Charge,machine,0
922,583,Play Rough,machine,0
922,598,Eerie Impulse,machine,0
922,604,Electric Terrain,machine,0
922,609,Nuzzle,level-up,12
922,811,Coaching,machine,0
922,851,Tera Blast,machine,0
922,918,Upper Hand,machine,0
923,7,Fire Punch,machine,0
923,8,Ice Punch,machine,0
923,9,Thunder Punch,machine,0
923,10,Scratch,level-up,1
923,21,Slam,level-up,33
923,36,Take Down,machine,0
923,38,Double Edge,machine,0
923,44,Bite,level-up,19
923,45,Growl,level-up,1
923,63,Hyper Beam,machine,0
923,67,Low Kick,machine,0
923,84,Thunder Shock,level-up,3
923,85,Thunderbolt,machine,0
923,86,Thunder Wave,level-up,29
923,86,Thunder Wave,machine,0
923,87,Thunder,machine,0
923,91,Dig,level-up,15
923,91,Dig,machine,0
923,97,Agility,level-up,54
923,97,Agility,machine,0
923,98,Quick Attack,level-up,6
923,118,Metronome,machine,0
923,129,Swift,machine,0
923,156,Rest,machine,0
923,162,Super Fang,machine,0
923,164,Substitute,machine,0
923,168,Thief,machine,0
923,182,Protect,machine,0
923,203,Endure,machine,0
923,204,Charm,machine,0
923,209,Spark,level-up,23
923,214,Sleep Talk,machine,0
923,226,Baton Pass,machine,0
923,227,Encore,machine,0
923,232,Metal Claw,machine,0
923,240,Rain Dance,machine,0
923,241,Sunny Day,machine,0
923,242,Crunch,machine,0
923,263,Facade,machine,0
923,264,Focus Punch,machine,0
923,268,Charge,level-up,8
923,268,Charge,machine,0
923,270,Helping Hand,machine,0
923,280,Brick Break,machine,0
923,282,Knock Off,machine,0
923,292,Arm Thrust,level-up,25
923,317,Rock Tomb,machine,0
923,339,Bulk Up,machine,0
923,370,Close Combat,level-up,44
923,370,Close Combat,machine,0
923,374,Fling,machine,0
923,402,Seed Bomb,machine,0
923,411,Focus Blast,machine,0
923,416,Giga Impact,machine,0
923,422,Thunder Fang,machine,0
923,435,Discharge,level-up,49
923,447,Grass Knot,machine,0
923,451,Charge Beam,machine,0
923,486,Electro Ball,machine,0
923,490,Low Sweep,machine,0
923,494,Entrainment,level-up,39
923,521,Volt Switch,machine,0
923,527,Electroweb,machine,0
923,528,Wild Charge,level-up,1
923,528,Wild Charge,machine,0
923,583,Play Rough,machine,0
923,598,Eerie Impulse,machine,0
923,604,Electric Terrain,machine,0
923,609,Nuzzle,level-up,12
923,675,Throat Chop,machine,0
923,776,Body Press,machine,0
923,811,Coaching,machine,0
923,851,Tera Blast,machine,0
923,863,Revival Blessing,level-up,0
923,892,Double Shock,level-up,60
923,916,Supercell Slam,machine,0
923,918,Upper Hand,machine,0
924,1,Pound,level-up,1
924,36,Take Down,machine,0
924,38,Double Edge,machine,0
924,44,Bite,egg,0
924,67,Low Kick,machine,0
924,86,Thunder Wave,machine,0
924,91,Dig,machine,0
924,97,Agility,machine,0
924,129,Swift,machine,0
924,156,Rest,machine,0
924,162,Super Fang,level-up,11
924,162,Super Fang,machine,0
924,164,Substitute,machine,0
924,168,Thief,machine,0
924,182,Protect,machine,0
924,189,Mud Slap,machine,0
924,203,Endure,machine,0
924,204,Charm,level-up,33
924,204,Charm,machine,0
924,214,Sleep Talk,machine,0
924,226,Baton Pass,egg,0
924,226,Baton Pass,machine,0
924,227,Encore,level-up,22
924,227,Encore,machine,0
924,240,Rain Dance,machine,0
924,241,Sunny Day,machine,0
924,242,Crunch,machine,0
924,251,Beat Up,level-up,37
924,263,Facade,machine,0
924,269,Taunt,machine,0
924,270,Helping Hand,level-up,8
924,270,Helping Hand,machine,0
924,304,Hyper Voice,level-up,30
924,304,Hyper Voice,machine,0
924,313,Fake Tears,machine,0
924,321,Tickle,egg,0
924,331,Bullet Seed,level-up,18
924,331,Bullet Seed,machine,0
924,332,Aerial Ace,machine,0
924,341,Mud Shot,machine,0
924,352,Water Pulse,machine,0
924,364,Feint,egg,0
924,369,U Turn,machine,0
924,383,Copycat,level-up,41
924,402,Seed Bomb,machine,0
924,415,Switcheroo,egg,0
924,421,Shadow Claw,machine,0
924,447,Grass Knot,machine,0
924,458,Double Hit,level-up,14
924,490,Low Sweep,machine,0
924,495,After You,egg,0
924,497,Echoed Voice,level-up,5
924,583,Play Rough,level-up,26
924,583,Play Rough,machine,0
924,608,Baby Doll Eyes,level-up,1
924,851,Tera Blast,machine,0
924,860,Population Bomb,level-up,46
925,1,Pound,level-up,1
925,36,Take Down,machine,0
925,38,Double Edge,machine,0
925,63,Hyper Beam,machine,0
925,67,Low Kick,machine,0
925,86,Thunder Wave,machine,0
925,91,Dig,machine,0
925,97,Agility,machine,0
925,129,Swift,machine,0
925,156,Rest,machine,0
925,162,Super Fang,level-up,11
925,162,Super Fang,machine,0
925,164,Substitute,machine,0
925,168,Thief,machine,0
925,182,Protect,machine,0
925,189,Mud Slap,machine,0
925,203,Endure,machine,0
925,204,Charm,level-up,37
925,204,Charm,machine,0
925,214,Sleep Talk,machine,0
925,227,Encore,level-up,22
925,227,Encore,machine,0
925,240,Rain Dance,machine,0
925,241,Sunny Day,machine,0
925,242,Crunch,machine,0
925,251,Beat Up,level-up,41
925,263,Facade,machine,0
925,266,Follow Me,level-up,1
925,269,Taunt,machine,0
925,270,Helping Hand,level-up,8
925,270,Helping Hand,machine,0
925,304,Hyper Voice,level-up,33
925,304,Hyper Voice,machine,0
925,313,Fake Tears,machine,0
925,331,Bullet Seed,level-up,18
925,331,Bullet Seed,machine,0
925,332,Aerial Ace,machine,0
925,341,Mud Shot,machine,0
925,352,Water Pulse,machine,0
925,369,U Turn,machine,0
925,383,Copycat,level-up,46
925,402,Seed Bomb,machine,0
925,416,Giga Impact,machine,0
925,421,Shadow Claw,machine,0
925,447,Grass Knot,machine,0
925,458,Double Hit,level-up,14
925,490,Low Sweep,machine,0
925,497,Echoed Voice,level-up,5
925,583,Play Rough,level-up,29
925,583,Play Rough,machine,0
925,608,Baby Doll Eyes,level-up,1
925,851,Tera Blast,machine,0
925,860,Population Bomb,level-up,53
925,882,Tidy Up,level-up,1
925,885,Trailblaze,machine,0
925,886,Chilling Water,machine,0
926,33,Tackle,level-up,1
926,34,Body Slam,machine,0
926,36,Take Down,machine,0
926,38,Double Edge,level-up,33
926,38,Double Edge,machine,0
926,39,Tail Whip,level-up,6
926,44,Bite,level-up,11
926,45,Growl,level-up,1
926,46,Roar,level-up,30
926,46,Roar,machine,0
926,91,Dig,machine,0
926,97,Agility,machine,0
926,122,Lick,level-up,3
926,156,Rest,machine,0
926,164,Substitute,machine,0
926,182,Protect,machine,0
926,189,Mud Slap,machine,0
926,203,Endure,machine,0
926,204,Charm,level-up,36
926,204,Charm,machine,0
926,214,Sleep Talk,machine,0
926,226,Baton Pass,level-up,26
926,226,Baton Pass,machine,0
926,230,Sweet Scent,egg,0
926,240,Rain Dance,machine,0
926,241,Sunny Day,machine,0
926,242,Crunch,level-up,40
926,242,Crunch,machine,0
926,244,Psych Up,machine,0
926,263,Facade,machine,0
926,270,Helping Hand,machine,0
926,273,Wish,egg,0
926,281,Yawn,egg,0
926,283,Endeavor,machine,0
926,336,Howl,egg,0
926,341,Mud Shot,machine,0
926,343,Covet,level-up,8
926,383,Copycat,egg,0
926,387,Last Resort,level-up,45
926,422,Thunder Fang,machine,0
926,423,Ice Fang,machine,0
926,424,Fire Fang,machine,0
926,526,Work Up,level-up,22
926,555,Snarl,machine,0
926,581,Misty Terrain,machine,0
926,583,Play Rough,level-up,18
926,583,Play Rough,machine,0
926,605,Dazzling Gleam,machine,0
926,608,Baby Doll Eyes,level-up,15
926,706,Psychic Fangs,machine,0
926,707,Stomping Tantrum,machine,0
926,851,Tera Blast,machine,0
926,885,Trailblaze,machine,0
926,914,Alluring Voice,machine,0
927,33,Tackle,level-up,1
927,34,Body Slam,machine,0
927,36,Take Down,machine,0
927,38,Double Edge,level-up,38
927,38,Double Edge,machine,0
927,39,Tail Whip,level-up,6
927,44,Bite,level-up,11
927,45,Growl,level-up,1
927,46,Roar,level-up,33
927,46,Roar,machine,0
927,63,Hyper Beam,machine,0
927,91,Dig,machine,0
927,97,Agility,machine,0
927,122,Lick,level-up,3
927,156,Rest,machine,0
927,164,Substitute,machine,0
927,182,Protect,machine,0
927,184,Scary Face,machine,0
927,189,Mud Slap,machine,0
927,203,Endure,machine,0
927,204,Charm,level-up,42
927,204,Charm,machine,0
927,214,Sleep Talk,machine,0
927,226,Baton Pass,level-up,29
927,226,Baton Pass,machine,0
927,240,Rain Dance,machine,0
927,241,Sunny Day,machine,0
927,242,Crunch,level-up,47
927,242,Crunch,machine,0
927,244,Psych Up,machine,0
927,263,Facade,machine,0
927,270,Helping Hand,machine,0
927,283,Endeavor,machine,0
927,341,Mud Shot,machine,0
927,343,Covet,level-up,8
927,387,Last Resort,level-up,53
927,416,Giga Impact,machine,0
927,422,Thunder Fang,machine,0
927,423,Ice Fang,machine,0
927,424,Fire Fang,machine,0
927,526,Work Up,level-up,22
927,555,Snarl,machine,0
927,577,Draining Kiss,machine,0
927,581,Misty Terrain,machine,0
927,583,Play Rough,level-up,18
927,583,Play Rough,machine,0
927,605,Dazzling Gleam,machine,0
927,608,Baby Doll Eyes,level-up,15
927,706,Psychic Fangs,machine,0
927,707,Stomping Tantrum,machine,0
927,776,Body Press,machine,0
927,851,Tera Blast,machine,0
927,885,Trailblaze,machine,0
927,914,Alluring Voice,machine,0
928,33,Tackle,level-up,1
928,71,Absorb,level-up,5
928,72,Mega Drain,level-up,20
928,73,Leech Seed,level-up,34
928,74,Growth,level-up,7
928,75,Razor Leaf,level-up,10
928,76,Solar Beam,machine,0
928,129,Swift,machine,0
928,156,Rest,machine,0
928,164,Substitute,machine,0
928,175,Flail,level-up,16
928,182,Protect,machine,0
928,202,Giga Drain,machine,0
928,203,Endure,machine,0
928,204,Charm,machine,0
928,214,Sleep Talk,machine,0
928,230,Sweet Scent,level-up,1
928,235,Synthesis,egg,0
928,241,Sunny Day,machine,0
928,262,Memento,egg,0
928,263,Facade,machine,0
928,270,Helping Hand,level-up,13
928,270,Helping Hand,machine,0
928,311,Weather Ball,egg,0
928,311,Weather Ball,machine,0
928,331,Bullet Seed,machine,0
928,345,Magical Leaf,machine,0
928,402,Seed Bomb,level-up,27
928,402,Seed Bomb,machine,0
928,412,Energy Ball,level-up,30
928,412,Energy Ball,machine,0
928,414,Earth Power,machine,0
928,437,Leaf Storm,machine,0
928,447,Grass Knot,machine,0
928,580,Grassy Terrain,level-up,23
928,580,Grassy Terrain,machine,0
928,668,Strength Sap,egg,0
928,669,Solar Blade,machine,0
928,805,Terrain Pulse,level-up,38
928,851,Tera Blast,machine,0
928,885,Trailblaze,machine,0
929,33,Tackle,level-up,1
929,71,Absorb,level-up,5
929,72,Mega Drain,level-up,20
929,73,Leech Seed,level-up,37
929,74,Growth,level-up,7
929,75,Razor Leaf,level-up,10
929,76,Solar Beam,machine,0
929,129,Swift,machine,0
929,156,Rest,machine,0
929,164,Substitute,machine,0
929,175,Flail,level-up,16
929,182,Protect,machine,0
929,202,Giga Drain,machine,0
929,203,Endure,machine,0
929,204,Charm,machine,0
929,214,Sleep Talk,machine,0
929,230,Sweet Scent,level-up,1
929,241,Sunny Day,machine,0
929,263,Facade,machine,0
929,270,Helping Hand,level-up,13
929,270,Helping Hand,machine,0
929,311,Weather Ball,machine,0
929,331,Bullet Seed,machine,0
929,345,Magical Leaf,machine,0
929,402,Seed Bomb,level-up,29
929,402,Seed Bomb,machine,0
929,412,Energy Ball,level-up,34
929,412,Energy Ball,machine,0
929,414,Earth Power,machine,0
929,437,Leaf Storm,machine,0
929,447,Grass Knot,machine,0
929,580,Grassy Terrain,level-up,23
929,580,Grassy Terrain,machine,0
929,669,Solar Blade,machine,0
929,805,Terrain Pulse,level-up,42
929,851,Tera Blast,machine,0
929,885,Trailblaze,machine,0
930,33,Tackle,level-up,1
930,63,Hyper Beam,machine,0
930,71,Absorb,level-up,5
930,72,Mega Drain,level-up,20
930,73,Leech Seed,level-up,39
930,74,Growth,level-up,7
930,75,Razor Leaf,level-up,10
930,76,Solar Beam,machine,0
930,80,Petal Dance,level-up,58
930,113,Light Screen,machine,0
930,115,Reflect,machine,0
930,118,Metronome,machine,0
930,129,Swift,machine,0
930,156,Rest,machine,0
930,164,Substitute,machine,0
930,175,Flail,level-up,16
930,182,Protect,machine,0
930,202,Giga Drain,machine,0
930,203,Endure,machine,0
930,204,Charm,machine,0
930,214,Sleep Talk,machine,0
930,219,Safeguard,level-up,1
930,227,Encore,machine,0
930,230,Sweet Scent,level-up,1
930,241,Sunny Day,machine,0
930,243,Mirror Coat,level-up,1
930,244,Psych Up,machine,0
930,263,Facade,machine,0
930,270,Helping Hand,level-up,13
930,270,Helping Hand,machine,0
930,304,Hyper Voice,machine,0
930,311,Weather Ball,machine,0
930,331,Bullet Seed,machine,0
930,345,Magical Leaf,machine,0
930,374,Fling,machine,0
930,402,Seed Bomb,level-up,29
930,402,Seed Bomb,machine,0
930,412,Energy Ball,level-up,34
930,412,Energy Ball,machine,0
930,414,Earth Power,machine,0
930,416,Giga Impact,machine,0
930,437,Leaf Storm,machine,0
930,447,Grass Knot,machine,0
930,572,Petal Blizzard,level-up,52
930,572,Petal Blizzard,machine,0
930,580,Grassy Terrain,level-up,23
930,580,Grassy Terrain,machine,0
930,605,Dazzling Gleam,machine,0
930,669,Solar Blade,machine,0
930,676,Pollen Puff,machine,0
930,805,Terrain Pulse,level-up,46
930,851,Tera Blast,machine,0
930,885,Trailblaze,machine,0
930,914,Alluring Voice,machine,0
931,19,Fly,level-up,30
931,19,Fly,machine,0
931,31,Fury Attack,level-up,17
931,36,Take Down,machine,0
931,38,Double Edge,egg,0
931,38,Double Edge,machine,0
931,45,Growl,level-up,1
931,63,Hyper Beam,machine,0
931,64,Peck,level-up,1
931,98,Quick Attack,level-up,6
931,102,Mimic,level-up,1
931,156,Rest,machine,0
931,164,Substitute,machine,0
931,168,Thief,machine,0
931,179,Reversal,level-up,52
931,179,Reversal,machine,0
931,182,Protect,machine,0
931,184,Scary Face,machine,0
931,203,Endure,machine,0
931,207,Swagger,level-up,38
931,214,Sleep Talk,machine,0
931,241,Sunny Day,machine,0
931,253,Uproar,level-up,24
931,253,Uproar,machine,0
931,257,Heat Wave,machine,0
931,259,Torment,level-up,10
931,260,Flatter,egg,0
931,263,Facade,level-up,34
931,263,Facade,machine,0
931,269,Taunt,level-up,20
931,269,Taunt,machine,0
931,270,Helping Hand,machine,0
931,283,Endeavor,machine,0
931,297,Feather Dance,machine,0
931,304,Hyper Voice,machine,0
931,313,Fake Tears,machine,0
931,314,Air Cutter,machine,0
931,332,Aerial Ace,level-up,13
931,332,Aerial Ace,machine,0
931,355,Roost,level-up,47
931,366,Tailwind,machine,0
931,369,U Turn,machine,0
931,383,Copycat,level-up,27
931,403,Air Slash,machine,0
931,413,Brave Bird,level-up,42
931,413,Brave Bird,machine,0
931,416,Giga Impact,machine,0
931,492,Foul Play,machine,0
931,515,Final Gambit,egg,0
931,542,Hurricane,machine,0
931,575,Parting Shot,egg,0
931,808,Lash Out,machine,0
931,814,Dual Wingbeat,machine,0
931,851,Tera Blast,machine,0
931,884,Pounce,machine,0
932,29,Headbutt,level-up,16
932,33,Tackle,level-up,1
932,34,Body Slam,machine,0
932,36,Take Down,machine,0
932,88,Rock Throw,level-up,5
932,89,Earthquake,level-up,40
932,89,Earthquake,machine,0
932,90,Fissure,egg,0
932,91,Dig,machine,0
932,105,Recover,level-up,25
932,106,Harden,level-up,1
932,156,Rest,machine,0
932,157,Rock Slide,level-up,30
932,157,Rock Slide,machine,0
932,164,Substitute,machine,0
932,174,Curse,egg,0
932,174,Curse,machine,0
932,182,Protect,machine,0
932,201,Sandstorm,machine,0
932,203,Endure,machine,0
932,214,Sleep Talk,machine,0
932,240,Rain Dance,machine,0
932,241,Sunny Day,machine,0
932,246,Ancient Power,egg,0
932,263,Facade,machine,0
932,270,Helping Hand,machine,0
932,334,Iron Defense,level-up,20
932,334,Iron Defense,machine,0
932,341,Mud Shot,level-up,7
932,341,Mud Shot,machine,0
932,397,Rock Polish,level-up,13
932,408,Power Gem,egg,0
932,408,Power Gem,machine,0
932,414,Earth Power,machine,0
932,428,Zen Headbutt,machine,0
932,430,Flash Cannon,machine,0
932,442,Iron Head,machine,0
932,444,Stone Edge,level-up,45
932,444,Stone Edge,machine,0
932,446,Stealth Rock,level-up,33
932,446,Stealth Rock,machine,0
932,479,Smack Down,level-up,10
932,479,Smack Down,machine,0
932,484,Heavy Slam,level-up,35
932,484,Heavy Slam,machine,0
932,523,Bulldoze,machine,0
932,707,Stomping Tantrum,machine,0
932,800,Meteor Beam,machine,0
932,851,Tera Blast,machine,0
933,29,Headbutt,level-up,16
933,33,Tackle,level-up,1
933,34,Body Slam,machine,0
933,36,Take Down,machine,0
933,38,Double Edge,machine,0
933,63,Hyper Beam,machine,0
933,88,Rock Throw,level-up,5
933,89,Earthquake,level-up,45
933,89,Earthquake,machine,0
933,91,Dig,machine,0
933,105,Recover,level-up,30
933,106,Harden,level-up,1
933,156,Rest,machine,0
933,157,Rock Slide,level-up,34
933,157,Rock Slide,machine,0
933,164,Substitute,machine,0
933,174,Curse,machine,0
933,182,Protect,machine,0
933,201,Sandstorm,machine,0
933,203,Endure,machine,0
933,214,Sleep Talk,machine,0
933,240,Rain Dance,machine,0
933,241,Sunny Day,machine,0
933,263,Facade,machine,0
933,270,Helping Hand,machine,0
933,334,Iron Defense,level-up,20
933,334,Iron Defense,machine,0
933,341,Mud Shot,level-up,7
933,341,Mud Shot,machine,0
933,397,Rock Polish,level-up,13
933,408,Power Gem,machine,0
933,414,Earth Power,machine,0
933,416,Giga Impact,machine,0
933,428,Zen Headbutt,machine,0
933,430,Flash Cannon,machine,0
933,442,Iron Head,machine,0
933,444,Stone Edge,level-up,51
933,444,Stone Edge,machine,0
933,446,Stealth Rock,level-up,38
933,446,Stealth Rock,machine,0
933,479,Smack Down,level-up,10
933,479,Smack Down,machine,0
933,484,Heavy Slam,level-up,41
933,484,Heavy Slam,machine,0
933,523,Bulldoze,machine,0
933,707,Stomping Tantrum,machine,0
933,776,Body Press,machine,0
933,800,Meteor Beam,machine,0
933,851,Tera Blast,machine,0
933,864,Salt Cure,level-up,0
934,7,Fire Punch,machine,0
934,8,Ice Punch,machine,0
934,9,Thunder Punch,machine,0
934,29,Headbutt,level-up,16
934,33,Tackle,level-up,1
934,34,Body Slam,machine,0
934,36,Take Down,machine,0
934,38,Double Edge,machine,0
934,63,Hyper Beam,machine,0
934,88,Rock Throw,level-up,5
934,89,Earthquake,level-up,49
934,89,Earthquake,machine,0
934,91,Dig,machine,0
934,105,Recover,level-up,30
934,106,Harden,level-up,1
934,153,Explosion,level-up,60
934,156,Rest,machine,0
934,157,Rock Slide,level-up,34
934,157,Rock Slide,machine,0
934,164,Substitute,machine,0
934,174,Curse,machine,0
934,182,Protect,machine,0
934,201,Sandstorm,machine,0
934,203,Endure,machine,0
934,214,Sleep Talk,machine,0
934,240,Rain Dance,machine,0
934,241,Sunny Day,machine,0
934,263,Facade,machine,0
934,264,Focus Punch,machine,0
934,270,Helping Hand,machine,0
934,280,Brick Break,machine,0
934,317,Rock Tomb,level-up,10
934,317,Rock Tomb,machine,0
934,334,Iron Defense,machine,0
934,335,Block,level-up,1
934,341,Mud Shot,level-up,7
934,341,Mud Shot,machine,0
934,350,Rock Blast,level-up,1
934,350,Rock Blast,machine,0
934,356,Gravity,machine,0
934,359,Hammer Arm,level-up,0
934,374,Fling,machine,0
934,397,Rock Polish,level-up,13
934,408,Power Gem,machine,0
934,414,Earth Power,machine,0
934,416,Giga Impact,machine,0
934,419,Avalanche,machine,0
934,428,Zen Headbutt,machine,0
934,430,Flash Cannon,machine,0
934,442,Iron Head,machine,0
934,444,Stone Edge,level-up,54
934,444,Stone Edge,machine,0
934,446,Stealth Rock,level-up,40
934,446,Stealth Rock,machine,0
934,469,Wide Guard,level-up,1
934,479,Smack Down,machine,0
934,484,Heavy Slam,level-up,44
934,484,Heavy Slam,machine,0
934,523,Bulldoze,machine,0
934,707,Stomping Tantrum,machine,0
934,776,Body Press,machine,0
934,800,Meteor Beam,machine,0
934,851,Tera Blast,machine,0
934,864,Salt Cure,level-up,24
934,912,Hard Press,machine,0
935,36,Take Down,machine,0
935,43,Leer,level-up,1
935,50,Disable,egg,0
935,52,Ember,level-up,1
935,53,Flamethrower,machine,0
935,83,Fire Spin,level-up,12
935,83,Fire Spin,machine,0
935,101,Night Shade,level-up,20
935,101,Night Shade,machine,0
935,109,Confuse Ray,machine,0
935,126,Fire Blast,machine,0
935,164,Substitute,machine,0
935,180,Spite,egg,0
935,180,Spite,machine,0
935,182,Protect,machine,0
935,194,Destiny Bond,egg,0
935,203,Endure,machine,0
935,214,Sleep Talk,machine,0
935,241,Sunny Day,machine,0
935,257,Heat Wave,machine,0
935,261,Will O Wisp,level-up,16
935,261,Will O Wisp,machine,0
935,263,Facade,machine,0
935,270,Helping Hand,machine,0
935,310,Astonish,level-up,1
935,315,Overheat,machine,0
935,394,Flare Blitz,machine,0
935,436,Lava Plume,level-up,32
935,488,Flame Charge,level-up,24
935,488,Flame Charge,machine,0
935,499,Clear Smog,level-up,8
935,510,Incinerate,level-up,28
935,851,Tera Blast,machine,0
936,36,Take Down,machine,0
936,43,Leer,level-up,1
936,52,Ember,level-up,1
936,53,Flamethrower,level-up,48
936,53,Flamethrower,machine,0
936,60,Psybeam,machine,0
936,76,Solar Beam,machine,0
936,83,Fire Spin,level-up,12
936,83,Fire Spin,machine,0
936,94,Psychic,machine,0
936,101,Night Shade,level-up,20
936,101,Night Shade,machine,0
936,109,Confuse Ray,machine,0
936,113,Light Screen,machine,0
936,115,Reflect,machine,0
936,126,Fire Blast,machine,0
936,156,Rest,machine,0
936,164,Substitute,machine,0
936,180,Spite,machine,0
936,182,Protect,machine,0
936,203,Endure,machine,0
936,214,Sleep Talk,machine,0
936,241,Sunny Day,machine,0
936,244,Psych Up,machine,0
936,247,Shadow Ball,machine,0
936,257,Heat Wave,machine,0
936,261,Will O Wisp,level-up,16
936,261,Will O Wisp,machine,0
936,263,Facade,machine,0
936,269,Taunt,machine,0
936,270,Helping Hand,machine,0
936,271,Trick,machine,0
936,310,Astonish,level-up,1
936,311,Weather Ball,machine,0
936,315,Overheat,machine,0
936,334,Iron Defense,machine,0
936,347,Calm Mind,level-up,37
936,347,Calm Mind,machine,0
936,374,Fling,machine,0
936,394,Flare Blitz,machine,0
936,396,Aura Sphere,machine,0
936,399,Dark Pulse,machine,0
936,406,Dragon Pulse,machine,0
936,411,Focus Blast,machine,0
936,412,Energy Ball,machine,0
936,430,Flash Cannon,machine,0
936,433,Trick Room,machine,0
936,436,Lava Plume,level-up,32
936,469,Wide Guard,level-up,1
936,473,Psyshock,level-up,0
936,473,Psyshock,machine,0
936,488,Flame Charge,level-up,24
936,488,Flame Charge,machine,0
936,491,Acid Spray,machine,0
936,499,Clear Smog,level-up,8
936,500,Stored Power,machine,0
936,502,Ally Switch,level-up,42
936,510,Incinerate,level-up,28
936,595,Mystical Fire,level-up,1
936,678,Psychic Terrain,machine,0
936,797,Expanding Force,level-up,56
936,797,Expanding Force,machine,0
936,800,Meteor Beam,machine,0
936,815,Scorching Sands,machine,0
936,851,Tera Blast,machine,0
936,890,Armor Cannon,level-up,62
937,14,Swords Dance,level-up,37
937,14,Swords Dance,machine,0
937,36,Take Down,machine,0
937,43,Leer,level-up,1
937,52,Ember,level-up,1
937,53,Flamethrower,machine,0
937,83,Fire Spin,level-up,12
937,83,Fire Spin,machine,0
937,101,Night Shade,level-up,20
937,101,Night Shade,machine,0
937,109,Confuse Ray,machine,0
937,113,Light Screen,machine,0
937,115,Reflect,machine,0
937,126,Fire Blast,machine,0
937,156,Rest,machine,0
937,164,Substitute,machine,0
937,174,Curse,machine,0
937,180,Spite,machine,0
937,182,Protect,machine,0
937,203,Endure,machine,0
937,206,False Swipe,machine,0
937,214,Sleep Talk,machine,0
937,241,Sunny Day,machine,0
937,244,Psych Up,machine,0
937,247,Shadow Ball,machine,0
937,257,Heat Wave,machine,0
937,261,Will O Wisp,level-up,16
937,261,Will O Wisp,machine,0
937,263,Facade,machine,0
937,269,Taunt,machine,0
937,270,Helping Hand,machine,0
937,280,Brick Break,machine,0
937,310,Astonish,level-up,1
937,315,Overheat,machine,0
937,334,Iron Defense,machine,0
937,337,Dragon Claw,machine,0
937,339,Bulk Up,machine,0
937,370,Close Combat,machine,0
937,374,Fling,machine,0
937,394,Flare Blitz,level-up,62
937,394,Flare Blitz,machine,0
937,398,Poison Jab,machine,0
937,400,Night Slash,egg,0
937,404,X Scissor,machine,0
937,410,Vacuum Wave,machine,0
937,421,Shadow Claw,level-up,0
937,421,Shadow Claw,machine,0
937,425,Shadow Sneak,egg,0
937,427,Psycho Cut,level-up,56
937,436,Lava Plume,level-up,32
937,442,Iron Head,machine,0
937,488,Flame Charge,level-up,24
937,488,Flame Charge,machine,0
937,499,Clear Smog,level-up,8
937,500,Stored Power,machine,0
